,_id,Month,GEOCODE,TAMBON_T,TAMBON_E,AMPHOE_CODE,AMPHOE_T,AMPHOE_E,PROV_CODE,PROV_T,PROV_E,COUNT 17 YEAR,CRITERIA,RISK,Province
21346,21347,11,141501,ต.หัวไผ่,Hua Phai,1415,อ.มหาราช,Maha Rat District,14,จ.พระนครศรีอยุธยา,Phra Nakhon Si Ayudhya,6,4-8 ครั้งในรอบ 17 ปี,เสี่ยงปานกลาง,พระนครศรีอยุธยา
21347,21348,11,141502,ต.กะทุ่ม,Kathum,1415,อ.มหาราช,Maha Rat District,14,จ.พระนครศรีอยุธยา,Phra Nakhon Si Ayudhya,8,4-8 ครั้งในรอบ 17 ปี,เสี่ยงปานกลาง,พระนครศรีอยุธยา
21348,21349,11,141503,ต.มหาราช,Maharat,1415,อ.มหาราช,Maha Rat District,14,จ.พระนครศรีอยุธยา,Phra Nakhon Si Ayudhya,7,4-8 ครั้งในรอบ 17 ปี,เสี่ยงปานกลาง,พระนครศรีอยุธยา
21349,21350,11,141504,ต.น้ำเต้า,Namtao,1415,อ.มหาราช,Maha Rat District,14,จ.พระนครศรีอยุธยา,Phra Nakhon Si Ayudhya,8,4-8 ครั้งในรอบ 17 ปี,เสี่ยงปานกลาง,พระนครศรีอยุธยา
21350,21351,11,141505,ต.บางนา,Bang Na,1415,อ.มหาราช,Maha Rat District,14,จ.พระนครศรีอยุธยา,Phra Nakhon Si Ayudhya,9,9-17 ครั้งในรอบ 17 ปี,เสี่ยงสูง,พระนครศรีอยุธยา
21351,21352,11,141506,ต.โรงช้าง,Rong Chang,1415,อ.มหาราช,Maha Rat District,14,จ.พระนครศรีอยุธยา,Phra Nakhon Si Ayudhya,8,4-8 ครั้งในรอบ 17 ปี,เสี่ยงปานกลาง,พระนครศรีอยุธยา
21352,21353,11,141507,ต.เจ้าปลุก,Chao Pluk,1415,อ.มหาราช,Maha Rat District,14,จ.พระนครศรีอยุธยา,Phra Nakhon Si Ayudhya,8,4-8 ครั้งในรอบ 17 ปี,เสี่ยงปานกลาง,พระนครศรีอยุธยา
21353,21354,11,141508,ต.พิตเพียน,Phit Phian,1415,อ.มหาราช,Maha Rat District,14,จ.พระนครศรีอยุธยา,Phra Nakhon Si Ayudhya,7,4-8 ครั้งในรอบ 17 ปี,เสี่ยงปานกลาง,พระนครศรีอยุธยา
21354,21355,11,141509,ต.บ้านนา,Ban Na,1415,อ.มหาราช,Maha Rat District,14,จ.พระนครศรีอยุธยา,Phra Nakhon Si Ayudhya,8,4-8 ครั้งในรอบ 17 ปี,เสี่ยงปานกลาง,พระนครศรีอยุธยา
21355,21356,11,141510,ต.บ้านขวาง,Ban Khwang,1415,อ.มหาราช,Maha Rat District,14,จ.พระนครศรีอยุธยา,Phra Nakhon Si Ayudhya,6,4-8 ครั้งในรอบ 17 ปี,เสี่ยงปานกลาง,พระนครศรีอยุธยา
21356,21357,11,141511,ต.ท่าตอ,Tha To,1415,อ.มหาราช,Maha Rat District,14,จ.พระนครศรีอยุธยา,Phra Nakhon Si Ayudhya,6,4-8 ครั้งในรอบ 17 ปี,เสี่ยงปานกลาง,พระนครศรีอยุธยา
21357,21358,11,141512,ต.บ้านใหม่,Ban Mai,1415,อ.มหาราช,Maha Rat District,14,จ.พระนครศรีอยุธยา,Phra Nakhon Si Ayudhya,6,4-8 ครั้งในรอบ 17 ปี,เสี่ยงปานกลาง,พระนครศรีอยุธยา
21358,21359,11,141601,ต.บ้านแพรก,Ban Phraek,1416,อ.บ้านแพรก,Ban Phraek District,14,จ.พระนครศรีอยุธยา,Phra Nakhon Si Ayudhya,8,4-8 ครั้งในรอบ 17 ปี,เสี่ยงปานกลาง,พระนครศรีอยุธยา
21359,21360,11,141602,ต.บ้านใหม่,Ban Mai,1416,อ.บ้านแพรก,Ban Phraek District,14,จ.พระนครศรีอยุธยา,Phra Nakhon Si Ayudhya,8,4-8 ครั้งในรอบ 17 ปี,เสี่ยงปานกลาง,พระนครศรีอยุธยา
21360,21361,11,141603,ต.สำพะเนียง,Sam Pha Niang,1416,อ.บ้านแพรก,Ban Phraek District,14,จ.พระนครศรีอยุธยา,Phra Nakhon Si Ayudhya,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ,พระนครศรีอยุธยา
21361,21362,11,141604,ต.คลองน้อย,Khlong Noi,1416,อ.บ้านแพรก,Ban Phraek District,14,จ.พระนครศรีอยุธยา,Phra Nakhon Si Ayudhya,9,9-17 ครั้งในรอบ 17 ปี,เสี่ยงสูง,พระนครศรีอยุธยา
21362,21363,11,141605,ต.สองห้อง,Song Hong,1416,อ.บ้านแพรก,Ban Phraek District,14,จ.พระนครศรีอยุธยา,Phra Nakhon Si Ayudhya,9,9-17 ครั้งในรอบ 17 ปี,เสี่ยงสูง,พระนครศรีอยุธยา
21363,21364,11,150101,ต.ตลาดหลวง,Talat Luang,1501,อ.เมืองอ่างทอง,Mueang Ang Thong District,15,จ.อ่างทอง,Ang Thong,3,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ,อ่างทอง
21364,21365,11,150102,ต.บางแก้ว,Bang Kaeo,1501,อ.เมืองอ่างทอง,Mueang Ang Thong District,15,จ.อ่างทอง,Ang Thong,2,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ,อ่างทอง
21365,21366,11,150103,ต.ศาลาแดง,Sala Daeng,1501,อ.เมืองอ่างทอง,Mueang Ang Thong District,15,จ.อ่างทอง,Ang Thong,8,4-8 ครั้งในรอบ 17 ปี,เสี่ยงปานกลาง,อ่างทอง
21366,21367,11,150104,ต.ป่างิ้ว,Pa Ngio,1501,อ.เมืองอ่างทอง,Mueang Ang Thong District,15,จ.อ่างทอง,Ang Thong,8,4-8 ครั้งในรอบ 17 ปี,เสี่ยงปานกลาง,อ่างทอง
21367,21368,11,150105,ต.บ้านแห,Ban Hae,1501,อ.เมืองอ่างทอง,Mueang Ang Thong District,15,จ.อ่างทอง,Ang Thong,5,4-8 ครั้งในรอบ 17 ปี,เสี่ยงปานกลาง,อ่างทอง
21368,21369,11,150106,ต.ตลาดกรวด,Talat Kruat,1501,อ.เมืองอ่างทอง,Mueang Ang Thong District,15,จ.อ่างทอง,Ang Thong,7,4-8 ครั้งในรอบ 17 ปี,เสี่ยงปานกลาง,อ่างทอง
21369,21370,11,150107,ต.มหาดไทย,Mahatthai,1501,อ.เมืองอ่างทอง,Mueang Ang Thong District,15,จ.อ่างทอง,Ang Thong,8,4-8 ครั้งในรอบ 17 ปี,เสี่ยงปานกลาง,อ่างทอง
21370,21371,11,150108,ต.บ้านอิฐ,Ban It,1501,อ.เมืองอ่างทอง,Mueang Ang Thong District,15,จ.อ่างทอง,Ang Thong,5,4-8 ครั้งในรอบ 17 ปี,เสี่ยงปานกลาง,อ่างทอง
21371,21372,11,150109,ต.หัวไผ่,Hua Phai,1501,อ.เมืองอ่างทอง,Mueang Ang Thong District,15,จ.อ่างทอง,Ang Thong,5,4-8 ครั้งในรอบ 17 ปี,เสี่ยงปานกลาง,อ่างทอง
21372,21373,11,150110,ต.จำปาหล่อ,Champa Lo,1501,อ.เมืองอ่างทอง,Mueang Ang Thong District,15,จ.อ่างทอง,Ang Thong,9,9-17 ครั้งในรอบ 17 ปี,เสี่ยงสูง,อ่างทอง
21373,21374,11,150111,ต.โพสะ,Pho Sa,1501,อ.เมืองอ่างทอง,Mueang Ang Thong District,15,จ.อ่างทอง,Ang Thong,5,4-8 ครั้งในรอบ 17 ปี,เสี่ยงปานกลาง,อ่างทอง
21374,21375,11,150112,ต.บ้านรี,Ban Ri,1501,อ.เมืองอ่างทอง,Mueang Ang Thong District,15,จ.อ่างทอง,Ang Thong,7,4-8 ครั้งในรอบ 17 ปี,เสี่ยงปานกลาง,อ่างทอง
21375,21376,11,150113,ต.คลองวัว,Khlong Wua,1501,อ.เมืองอ่างทอง,Mueang Ang Thong District,15,จ.อ่างทอง,Ang Thong,8,4-8 ครั้งในรอบ 17 ปี,เสี่ยงปานกลาง,อ่างทอง
21376,21377,11,150114,ต.ย่านซื่อ,Yan Sue,1501,อ.เมืองอ่างทอง,Mueang Ang Thong District,15,จ.อ่างทอง,Ang Thong,8,4-8 ครั้งในรอบ 17 ปี,เสี่ยงปานกลาง,อ่างทอง
21377,21378,11,150201,ต.จรเข้ร้อง,Chorakhe Rong,1502,อ.ไชโย,Chaiyo District,15,จ.อ่างทอง,Ang Thong,8,4-8 ครั้งในรอบ 17 ปี,เสี่ยงปานกลาง,อ่างทอง
21378,21379,11,150202,ต.ไชยภูมิ,Chaiyaphum,1502,อ.ไชโย,Chaiyo District,15,จ.อ่างทอง,Ang Thong,6,4-8 ครั้งในรอบ 17 ปี,เสี่ยงปานกลาง,อ่างทอง
21379,21380,11,150203,ต.ชัยฤทธิ์,Chaiyarit,1502,อ.ไชโย,Chaiyo District,15,จ.อ่างทอง,Ang Thong,8,4-8 ครั้งในรอบ 17 ปี,เสี่ยงปานกลาง,อ่างทอง
21380,21381,11,150204,ต.เทวราช,Thewarat,1502,อ.ไชโย,Chaiyo District,15,จ.อ่างทอง,Ang Thong,8,4-8 ครั้งในรอบ 17 ปี,เสี่ยงปานกลาง,อ่างทอง
21381,21382,11,150205,ต.ราชสถิตย์,Ratsathit,1502,อ.ไชโย,Chaiyo District,15,จ.อ่างทอง,Ang Thong,8,4-8 ครั้งในรอบ 17 ปี,เสี่ยงปานกลาง,อ่างทอง
21382,21383,11,150206,ต.ไชโย,Chaiyo,1502,อ.ไชโย,Chaiyo District,15,จ.อ่างทอง,Ang Thong,7,4-8 ครั้งในรอบ 17 ปี,เสี่ยงปานกลาง,อ่างทอง
21383,21384,11,150207,ต.หลักฟ้า,Lak Fa,1502,อ.ไชโย,Chaiyo District,15,จ.อ่างทอง,Ang Thong,8,4-8 ครั้งในรอบ 17 ปี,เสี่ยงปานกลาง,อ่างทอง
21384,21385,11,150208,ต.ชะไว,Chawai,1502,อ.ไชโย,Chaiyo District,15,จ.อ่างทอง,Ang Thong,7,4-8 ครั้งในรอบ 17 ปี,เสี่ยงปานกลาง,อ่างทอง
21385,21386,11,150209,ต.ตรีณรงค์,Tri Narong,1502,อ.ไชโย,Chaiyo District,15,จ.อ่างทอง,Ang Thong,8,4-8 ครั้งในรอบ 17 ปี,เสี่ยงปานกลาง,อ่างทอง
21386,21387,11,150301,ต.บางปลากด,Bang Pla Kot,1503,อ.ป่าโมก,Pa Mok District,15,จ.อ่างทอง,Ang Thong,6,4-8 ครั้งในรอบ 17 ปี,เสี่ยงปานกลาง,อ่างทอง
21387,21388,11,150302,ต.ป่าโมก,Pa Mok,1503,อ.ป่าโมก,Pa Mok District,15,จ.อ่างทอง,Ang Thong,9,9-17 ครั้งในรอบ 17 ปี,เสี่ยงสูง,อ่างทอง
21388,21389,11,150303,ต.สายทอง,Sai Thong,1503,อ.ป่าโมก,Pa Mok District,15,จ.อ่างทอง,Ang Thong,8,4-8 ครั้งในรอบ 17 ปี,เสี่ยงปานกลาง,อ่างทอง
21389,21390,11,150304,ต.โรงช้าง,Rong Chang,1503,อ.ป่าโมก,Pa Mok District,15,จ.อ่างทอง,Ang Thong,9,9-17 ครั้งในรอบ 17 ปี,เสี่ยงสูง,อ่างทอง
21390,21391,11,150305,ต.บางเสด็จ,Bang Sadet,1503,อ.ป่าโมก,Pa Mok District,15,จ.อ่างทอง,Ang Thong,9,9-17 ครั้งในรอบ 17 ปี,เสี่ยงสูง,อ่างทอง
21391,21392,11,150306,ต.นรสิงห์,Norasing,1503,อ.ป่าโมก,Pa Mok District,15,จ.อ่างทอง,Ang Thong,9,9-17 ครั้งในรอบ 17 ปี,เสี่ยงสูง,อ่างทอง
21392,21393,11,150307,ต.เอกราช,Ekkarat,1503,อ.ป่าโมก,Pa Mok District,15,จ.อ่างทอง,Ang Thong,9,9-17 ครั้งในรอบ 17 ปี,เสี่ยงสูง,อ่างทอง
21393,21394,11,150308,ต.โผงเผง,Phong Pheng,1503,อ.ป่าโมก,Pa Mok District,15,จ.อ่างทอง,Ang Thong,9,9-17 ครั้งในรอบ 17 ปี,เสี่ยงสูง,อ่างทอง
21394,21395,11,150401,ต.อ่างแก้ว,Ang Kaeo,1504,อ.โพธิ์ทอง,Pho Thong District,15,จ.อ่างทอง,Ang Thong,8,4-8 ครั้งในรอบ 17 ปี,เสี่ยงปานกลาง,อ่างทอง
21395,21396,11,150402,ต.อินทประมูล,Inthapramun,1504,อ.โพธิ์ทอง,Pho Thong District,15,จ.อ่างทอง,Ang Thong,8,4-8 ครั้งในรอบ 17 ปี,เสี่ยงปานกลาง,อ่างทอง
21396,21397,11,150403,ต.บางพลับ,Bang Phlap,1504,อ.โพธิ์ทอง,Pho Thong District,15,จ.อ่างทอง,Ang Thong,8,4-8 ครั้งในรอบ 17 ปี,เสี่ยงปานกลาง,อ่างทอง
21397,21398,11,150404,ต.หนองแม่ไก่,Nong Mae Kai,1504,อ.โพธิ์ทอง,Pho Thong District,15,จ.อ่างทอง,Ang Thong,8,4-8 ครั้งในรอบ 17 ปี,เสี่ยงปานกลาง,อ่างทอง
21398,21399,11,150405,ต.รำมะสัก,Ram Masak,1504,อ.โพธิ์ทอง,Pho Thong District,15,จ.อ่างทอง,Ang Thong,3,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ,อ่างทอง
21399,21400,11,150406,ต.บางระกำ,Bang Rakam,1504,อ.โพธิ์ทอง,Pho Thong District,15,จ.อ่างทอง,Ang Thong,8,4-8 ครั้งในรอบ 17 ปี,เสี่ยงปานกลาง,อ่างทอง
21400,21401,11,150407,ต.โพธิ์รังนก,Pho Rang Nok,1504,อ.โพธิ์ทอง,Pho Thong District,15,จ.อ่างทอง,Ang Thong,8,4-8 ครั้งในรอบ 17 ปี,เสี่ยงปานกลาง,อ่างทอง
21401,21402,11,150408,ต.องครักษ์,Ongkharak,1504,อ.โพธิ์ทอง,Pho Thong District,15,จ.อ่างทอง,Ang Thong,8,4-8 ครั้งในรอบ 17 ปี,เสี่ยงปานกลาง,อ่างทอง
21402,21403,11,150409,ต.โคกพุทรา,Khok Phutsa,1504,อ.โพธิ์ทอง,Pho Thong District,15,จ.อ่างทอง,Ang Thong,8,4-8 ครั้งในรอบ 17 ปี,เสี่ยงปานกลาง,อ่างทอง
21403,21404,11,150410,ต.ยางซ้าย,Yang Chai,1504,อ.โพธิ์ทอง,Pho Thong District,15,จ.อ่างทอง,Ang Thong,8,4-8 ครั้งในรอบ 17 ปี,เสี่ยงปานกลาง,อ่างทอง
21404,21405,11,150411,ต.บ่อแร่,Bo Rae,1504,อ.โพธิ์ทอง,Pho Thong District,15,จ.อ่างทอง,Ang Thong,8,4-8 ครั้งในรอบ 17 ปี,เสี่ยงปานกลาง,อ่างทอง
21405,21406,11,150412,ต.ทางพระ,Thang Phra,1504,อ.โพธิ์ทอง,Pho Thong District,15,จ.อ่างทอง,Ang Thong,8,4-8 ครั้งในรอบ 17 ปี,เสี่ยงปานกลาง,อ่างทอง
21406,21407,11,150413,ต.สามง่าม,Sam Ngam,1504,อ.โพธิ์ทอง,Pho Thong District,15,จ.อ่างทอง,Ang Thong,8,4-8 ครั้งในรอบ 17 ปี,เสี่ยงปานกลาง,อ่างทอง
21407,21408,11,150414,ต.บางเจ้าฉ่า,Bang Chao Cha,1504,อ.โพธิ์ทอง,Pho Thong District,15,จ.อ่างทอง,Ang Thong,8,4-8 ครั้งในรอบ 17 ปี,เสี่ยงปานกลาง,อ่างทอง
21408,21409,11,150415,ต.คำหยาด,Kham Yat,1504,อ.โพธิ์ทอง,Pho Thong District,15,จ.อ่างทอง,Ang Thong,8,4-8 ครั้งในรอบ 17 ปี,เสี่ยงปานกลาง,อ่างทอง
21409,21410,11,150501,ต.แสวงหา,Sawaeng Ha,1505,อ.แสวงหา,Sawaeng Ha District,15,จ.อ่างทอง,Ang Thong,8,4-8 ครั้งในรอบ 17 ปี,เสี่ยงปานกลาง,อ่างทอง
21410,21411,11,150502,ต.ศรีพราน,Si Phran,1505,อ.แสวงหา,Sawaeng Ha District,15,จ.อ่างทอง,Ang Thong,8,4-8 ครั้งในรอบ 17 ปี,เสี่ยงปานกลาง,อ่างทอง
21411,21412,11,150503,ต.บ้านพราน,Ban Phran,1505,อ.แสวงหา,Sawaeng Ha District,15,จ.อ่างทอง,Ang Thong,8,4-8 ครั้งในรอบ 17 ปี,เสี่ยงปานกลาง,อ่างทอง
21412,21413,11,150504,ต.วังน้ำเย็น,Wang Nam Yen,1505,อ.แสวงหา,Sawaeng Ha District,15,จ.อ่างทอง,Ang Thong,4,4-8 ครั้งในรอบ 17 ปี,เสี่ยงปานกลาง,อ่างทอง
21413,21414,11,150505,ต.สีบัวทอง,Si Bua Thong,1505,อ.แสวงหา,Sawaeng Ha District,15,จ.อ่างทอง,Ang Thong,8,4-8 ครั้งในรอบ 17 ปี,เสี่ยงปานกลาง,อ่างทอง
21414,21415,11,150506,ต.ห้วยไผ่,Huai Phai,1505,อ.แสวงหา,Sawaeng Ha District,15,จ.อ่างทอง,Ang Thong,8,4-8 ครั้งในรอบ 17 ปี,เสี่ยงปานกลาง,อ่างทอง
21415,21416,11,150507,ต.จำลอง,Chamlong,1505,อ.แสวงหา,Sawaeng Ha District,15,จ.อ่างทอง,Ang Thong,8,4-8 ครั้งในรอบ 17 ปี,เสี่ยงปานกลาง,อ่างทอง
21416,21417,11,150601,ต.ไผ่จำศีล,Phai Chamsin,1506,อ.วิเศษชัยชาญ,Wiset Chai Chan District,15,จ.อ่างทอง,Ang Thong,8,4-8 ครั้งในรอบ 17 ปี,เสี่ยงปานกลาง,อ่างทอง
21417,21418,11,150602,ต.ศาลเจ้าโรงทอง,San Chao Rong Thong,1506,อ.วิเศษชัยชาญ,Wiset Chai Chan District,15,จ.อ่างทอง,Ang Thong,8,4-8 ครั้งในรอบ 17 ปี,เสี่ยงปานกลาง,อ่างทอง
21418,21419,11,150603,ต.ไผ่ดำพัฒนา,Phai Dam Phatthana,1506,อ.วิเศษชัยชาญ,Wiset Chai Chan District,15,จ.อ่างทอง,Ang Thong,9,9-17 ครั้งในรอบ 17 ปี,เสี่ยงสูง,อ่างทอง
21419,21420,11,150604,ต.สาวร้องไห้,Sao Rong Hai,1506,อ.วิเศษชัยชาญ,Wiset Chai Chan District,15,จ.อ่างทอง,Ang Thong,9,9-17 ครั้งในรอบ 17 ปี,เสี่ยงสูง,อ่างทอง
21420,21421,11,150605,ต.ท่าช้าง,Tha Chang,1506,อ.วิเศษชัยชาญ,Wiset Chai Chan District,15,จ.อ่างทอง,Ang Thong,8,4-8 ครั้งในรอบ 17 ปี,เสี่ยงปานกลาง,อ่างทอง
21421,21422,11,150606,ต.ยี่ล้น,Yi Lon,1506,อ.วิเศษชัยชาญ,Wiset Chai Chan District,15,จ.อ่างทอง,Ang Thong,8,4-8 ครั้งในรอบ 17 ปี,เสี่ยงปานกลาง,อ่างทอง
21422,21423,11,150607,ต.บางจัก,Bang Chak,1506,อ.วิเศษชัยชาญ,Wiset Chai Chan District,15,จ.อ่างทอง,Ang Thong,9,9-17 ครั้งในรอบ 17 ปี,เสี่ยงสูง,อ่างทอง
21423,21424,11,150608,ต.ห้วยคันแหลน,Huai Khan Laen,1506,อ.วิเศษชัยชาญ,Wiset Chai Chan District,15,จ.อ่างทอง,Ang Thong,8,4-8 ครั้งในรอบ 17 ปี,เสี่ยงปานกลาง,อ่างทอง
21424,21425,11,150609,ต.คลองขนาก,Khlong Khanak,1506,อ.วิเศษชัยชาญ,Wiset Chai Chan District,15,จ.อ่างทอง,Ang Thong,9,9-17 ครั้งในรอบ 17 ปี,เสี่ยงสูง,อ่างทอง
21425,21426,11,150610,ต.ไผ่วง,Phai Wong,1506,อ.วิเศษชัยชาญ,Wiset Chai Chan District,15,จ.อ่างทอง,Ang Thong,9,9-17 ครั้งในรอบ 17 ปี,เสี่ยงสูง,อ่างทอง
21426,21427,11,150611,ต.สี่ร้อย,Si Roi,1506,อ.วิเศษชัยชาญ,Wiset Chai Chan District,15,จ.อ่างทอง,Ang Thong,9,9-17 ครั้งในรอบ 17 ปี,เสี่ยงสูง,อ่างทอง
21427,21428,11,150612,ต.ม่วงเตี้ย,Muang Tia,1506,อ.วิเศษชัยชาญ,Wiset Chai Chan District,15,จ.อ่างทอง,Ang Thong,8,4-8 ครั้งในรอบ 17 ปี,เสี่ยงปานกลาง,อ่างทอง
21428,21429,11,150613,ต.หัวตะพาน,Hua Taphan,1506,อ.วิเศษชัยชาญ,Wiset Chai Chan District,15,จ.อ่างทอง,Ang Thong,8,4-8 ครั้งในรอบ 17 ปี,เสี่ยงปานกลาง,อ่างทอง
21429,21430,11,150614,ต.หลักแก้ว,Lak Kaeo,1506,อ.วิเศษชัยชาญ,Wiset Chai Chan District,15,จ.อ่างทอง,Ang Thong,9,9-17 ครั้งในรอบ 17 ปี,เสี่ยงสูง,อ่างทอง
21430,21431,11,150615,ต.ตลาดใหม่,Talat Mai,1506,อ.วิเศษชัยชาญ,Wiset Chai Chan District,15,จ.อ่างทอง,Ang Thong,8,4-8 ครั้งในรอบ 17 ปี,เสี่ยงปานกลาง,อ่างทอง
21431,21432,11,150701,ต.สามโก้,Sam Ko,1507,อ.สามโก้,Samko District,15,จ.อ่างทอง,Ang Thong,7,4-8 ครั้งในรอบ 17 ปี,เสี่ยงปานกลาง,อ่างทอง
21432,21433,11,150702,ต.ราษฎรพัฒนา,Ratsadon Phatthana,1507,อ.สามโก้,Samko District,15,จ.อ่างทอง,Ang Thong,7,4-8 ครั้งในรอบ 17 ปี,เสี่ยงปานกลาง,อ่างทอง
21433,21434,11,150703,ต.อบทม,Optom,1507,อ.สามโก้,Samko District,15,จ.อ่างทอง,Ang Thong,5,4-8 ครั้งในรอบ 17 ปี,เสี่ยงปานกลาง,อ่างทอง
21434,21435,11,150704,ต.โพธิ์ม่วงพันธ์,Pho Muang Phan,1507,อ.สามโก้,Samko District,15,จ.อ่างทอง,Ang Thong,6,4-8 ครั้งในรอบ 17 ปี,เสี่ยงปานกลาง,อ่างทอง
21435,21436,11,150705,ต.มงคลธรรมนิมิต,Mongkhontham Nimit,1507,อ.สามโก้,Samko District,15,จ.อ่างทอง,Ang Thong,5,4-8 ครั้งในรอบ 17 ปี,เสี่ยงปานกลาง,อ่างทอง
21436,21437,11,160101,ต.ทะเลชุบศร,Thale Chup Son,1601,อ.เมืองลพบุรี,Mueang Lop Buri District,16,จ.ลพบุรี,Lopburi,5,4-8 ครั้งในรอบ 17 ปี,เสี่ยงปานกลาง,ลพบุรี
21437,21438,11,160102,ต.ท่าหิน,Tha Hin,1601,อ.เมืองลพบุรี,Mueang Lop Buri District,16,จ.ลพบุรี,Lopburi,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ,ลพบุรี
21438,21439,11,160103,ต.กกโก,Kok Ko,1601,อ.เมืองลพบุรี,Mueang Lop Buri District,16,จ.ลพบุรี,Lopburi,5,4-8 ครั้งในรอบ 17 ปี,เสี่ยงปานกลาง,ลพบุรี
21439,21440,11,160104,ต.โก่งธนู,Kong Thanu,1601,อ.เมืองลพบุรี,Mueang Lop Buri District,16,จ.ลพบุรี,Lopburi,9,9-17 ครั้งในรอบ 17 ปี,เสี่ยงสูง,ลพบุรี
21440,21441,11,160105,ต.เขาพระงาม,Khao Phra Ngam,1601,อ.เมืองลพบุรี,Mueang Lop Buri District,16,จ.ลพบุรี,Lopburi,7,4-8 ครั้งในรอบ 17 ปี,เสี่ยงปานกลาง,ลพบุรี
21441,21442,11,160106,ต.เขาสามยอด,Khao Sam Yot,1601,อ.เมืองลพบุรี,Mueang Lop Buri District,16,จ.ลพบุรี,Lopburi,2,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ,ลพบุรี
21442,21443,11,160107,ต.โคกกะเทียม,Khok Kathiam,1601,อ.เมืองลพบุรี,Mueang Lop Buri District,16,จ.ลพบุรี,Lopburi,8,4-8 ครั้งในรอบ 17 ปี,เสี่ยงปานกลาง,ลพบุรี
21443,21444,11,160108,ต.โคกลำพาน,Khok Lamphan,1601,อ.เมืองลพบุรี,Mueang Lop Buri District,16,จ.ลพบุรี,Lopburi,8,4-8 ครั้งในรอบ 17 ปี,เสี่ยงปานกลาง,ลพบุรี
21444,21445,11,160110,ต.งิ้วราย,Ngio Rai,1601,อ.เมืองลพบุรี,Mueang Lop Buri District,16,จ.ลพบุรี,Lopburi,8,4-8 ครั้งในรอบ 17 ปี,เสี่ยงปานกลาง,ลพบุรี
21445,21446,11,160111,ต.ดอนโพธิ์,Don Pho,1601,อ.เมืองลพบุรี,Mueang Lop Buri District,16,จ.ลพบุรี,Lopburi,9,9-17 ครั้งในรอบ 17 ปี,เสี่ยงสูง,ลพบุรี
21446,21447,11,160112,ต.ตะลุง,Talung,1601,อ.เมืองลพบุรี,Mueang Lop Buri District,16,จ.ลพบุรี,Lopburi,8,4-8 ครั้งในรอบ 17 ปี,เสี่ยงปานกลาง,ลพบุรี
21447,21448,11,160114,ต.ท่าแค,Tha Khae,1601,อ.เมืองลพบุรี,Mueang Lop Buri District,16,จ.ลพบุรี,Lopburi,6,4-8 ครั้งในรอบ 17 ปี,เสี่ยงปานกลาง,ลพบุรี
21448,21449,11,160115,ต.ท่าศาลา,Tha Sala,1601,อ.เมืองลพบุรี,Mueang Lop Buri District,16,จ.ลพบุรี,Lopburi,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ,ลพบุรี
21449,21450,11,160116,ต.นิคมสร้างตนเอง,Nikhom Sang Ton-Eng,1601,อ.เมืองลพบุรี,Mueang Lop Buri District,16,จ.ลพบุรี,Lopburi,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ,ลพบุรี
21450,21451,11,160117,ต.บางขันหมาก,Bang Khan Mak,1601,อ.เมืองลพบุรี,Mueang Lop Buri District,16,จ.ลพบุรี,Lopburi,8,4-8 ครั้งในรอบ 17 ปี,เสี่ยงปานกลาง,ลพบุรี
21451,21452,11,160118,ต.บ้านข่อย,Ban Khoi,1601,อ.เมืองลพบุรี,Mueang Lop Buri District,16,จ.ลพบุรี,Lopburi,8,4-8 ครั้งในรอบ 17 ปี,เสี่ยงปานกลาง,ลพบุรี
21452,21453,11,160119,ต.ท้ายตลาด,Thai Talat,1601,อ.เมืองลพบุรี,Mueang Lop Buri District,16,จ.ลพบุรี,Lopburi,8,4-8 ครั้งในรอบ 17 ปี,เสี่ยงปานกลาง,ลพบุรี
21453,21454,11,160120,ต.ป่าตาล,Pa Tan,1601,อ.เมืองลพบุรี,Mueang Lop Buri District,16,จ.ลพบุรี,Lopburi,4,4-8 ครั้งในรอบ 17 ปี,เสี่ยงปานกลาง,ลพบุรี
21454,21455,11,160121,ต.พรหมมาสตร์,Phrommat,1601,อ.เมืองลพบุรี,Mueang Lop Buri District,16,จ.ลพบุรี,Lopburi,8,4-8 ครั้งในรอบ 17 ปี,เสี่ยงปานกลาง,ลพบุรี
21455,21456,11,160122,ต.โพธิ์เก้าต้น,Pho Kao Ton,1601,อ.เมืองลพบุรี,Mueang Lop Buri District,16,จ.ลพบุรี,Lopburi,8,4-8 ครั้งในรอบ 17 ปี,เสี่ยงปานกลาง,ลพบุรี
21456,21457,11,160123,ต.โพธิ์ตรุ,Pho Tru,1601,อ.เมืองลพบุรี,Mueang Lop Buri District,16,จ.ลพบุรี,Lopburi,8,4-8 ครั้งในรอบ 17 ปี,เสี่ยงปานกลาง,ลพบุรี
21457,21458,11,160124,ต.สี่คลอง,Si Khlong,1601,อ.เมืองลพบุรี,Mueang Lop Buri District,16,จ.ลพบุรี,Lopburi,9,9-17 ครั้งในรอบ 17 ปี,เสี่ยงสูง,ลพบุรี
