Unnamed: 0,_id,Initial_Year,Initial_Month,Forecast_Year,Foreast_Month,Province_ID,Province_NameTH,Rainfall.mm.,ProvinceName
0,1,2023,1,2023,1,10,กรุงเทพมหานคร,18.8020932,Province_0
1,2,2023,1,2023,1,11,สมุทรปราการ,14.15289707,Province_12
2,3,2023,1,2023,1,12,นนทบุรี,19.02253284,Province_6
3,4,2023,1,2023,1,13,ปทุมธานี,15.55536278,Province_7
4,5,2023,1,2023,1,14,พระนครศรีอยุธยา,12.54678874,Province_9
5,6,2023,1,2023,1,15,อ่างทอง,17.12334163,Province_18
6,7,2023,1,2023,1,16,ลพบุรี,12.93856959,Province_11
7,8,2023,1,2023,1,17,สิงห์บุรี,11.78389048,Province_16
8,9,2023,1,2023,1,18,ชัยนาท,6.086061758,Province_3
9,10,2023,1,2023,1,19,สระบุรี,20.8451379,Province_15
14,15,2023,1,2023,1,24,ฉะเชิงเทรา,5.716058429,Province_2
16,17,2023,1,2023,1,26,นครนายก,13.22242745,Province_4
55,56,2023,1,2023,1,70,ราชบุรี,6.437758541,Province_10
57,58,2023,1,2023,1,72,สุพรรณบุรี,22.96932715,Province_17
58,59,2023,1,2023,1,73,นครปฐม,11.77419229,Province_5
59,60,2023,1,2023,1,74,สมุทรสาคร,13.78645919,Province_14
60,61,2023,1,2023,1,75,สมุทรสงคราม,5.890637674,Province_13
61,62,2023,1,2023,1,76,เพชรบุรี,9.481056836,Province_19
77,78,2023,1,2023,2,10,กรุงเทพมหานคร,7.221436206,Province_0
78,79,2023,1,2023,2,11,จ.สมุทรปราการ,6.642668365,Province_12
79,80,2023,1,2023,2,12,จ.นนทบุรี,7.32679174,Province_6
80,81,2023,1,2023,2,13,จ.ปทุมธานี,10.34393533,Province_7
81,82,2023,1,2023,2,14,จ.พระนครศรีอยุธยา,7.280295776,Province_9
82,83,2023,1,2023,2,15,จ.อ่างทอง,2.263453867,Province_18
83,84,2023,1,2023,2,16,จ.ลพบุรี,4.367899761,Province_11
84,85,2023,1,2023,2,17,จ.สิงห์บุรี,1.553227664,Province_16
85,86,2023,1,2023,2,18,จ.ชัยนาท,1.713415675,Province_3
86,87,2023,1,2023,2,19,จ.สระบุรี,3.557782697,Province_15
91,92,2023,1,2023,2,24,จ.ฉะเชิงเทรา,8.000106651,Province_2
93,94,2023,1,2023,2,26,จ.นครนายก,4.961149554,Province_4
132,133,2023,1,2023,2,70,จ.ราชบุรี,1.019125115,Province_10
134,135,2023,1,2023,2,72,จ.สุพรรณบุรี,1.654703286,Province_17
135,136,2023,1,2023,2,73,จ.นครปฐม,4.68929011,Province_5
136,137,2023,1,2023,2,74,จ.สมุทรสาคร,4.835366523,Province_14
137,138,2023,1,2023,2,75,จ.สมุทรสงคราม,1.328347824,Province_13
138,139,2023,1,2023,2,76,จ.เพชรบุรี,2.719379135,Province_19
154,155,2023,1,2023,3,10,กรุงเทพมหานคร,156.3168909,Province_0
155,156,2023,1,2023,3,11,จ.สมุทรปราการ,144.9018933,Province_12
156,157,2023,1,2023,3,12,จ.นนทบุรี,157.2669794,Province_6
157,158,2023,1,2023,3,13,จ.ปทุมธานี,166.8945664,Province_7
158,159,2023,1,2023,3,14,จ.พระนครศรีอยุธยา,157.3547513,Province_9
159,160,2023,1,2023,3,15,จ.อ่างทอง,122.6504862,Province_18
160,161,2023,1,2023,3,16,จ.ลพบุรี,77.1842078,Province_11
161,162,2023,1,2023,3,17,จ.สิงห์บุรี,90.87302588,Province_16
162,163,2023,1,2023,3,18,จ.ชัยนาท,64.3362423,Province_3
163,164,2023,1,2023,3,19,จ.สระบุรี,122.8983923,Province_15
168,169,2023,1,2023,3,24,จ.ฉะเชิงเทรา,123.322351,Province_2
170,171,2023,1,2023,3,26,จ.นครนายก,120.5584431,Province_4
209,210,2023,1,2023,3,70,จ.ราชบุรี,186.0932525,Province_10
211,212,2023,1,2023,3,72,จ.สุพรรณบุรี,110.5674013,Province_17
212,213,2023,1,2023,3,73,จ.นครปฐม,136.3675461,Province_5
213,214,2023,1,2023,3,74,จ.สมุทรสาคร,157.7162934,Province_14
214,215,2023,1,2023,3,75,จ.สมุทรสงคราม,196.1196523,Province_13
215,216,2023,1,2023,3,76,จ.เพชรบุรี,349.4985033,Province_19
231,232,2023,1,2023,4,10,กรุงเทพมหานคร,29.20181053,Province_0
232,233,2023,1,2023,4,11,จ.สมุทรปราการ,16.372338,Province_12
233,234,2023,1,2023,4,12,จ.นนทบุรี,35.15480297,Province_6
234,235,2023,1,2023,4,13,จ.ปทุมธานี,46.99973185,Province_7
235,236,2023,1,2023,4,14,จ.พระนครศรีอยุธยา,28.90693899,Province_9
236,237,2023,1,2023,4,15,จ.อ่างทอง,18.81645885,Province_18
237,238,2023,1,2023,4,16,จ.ลพบุรี,33.9353883,Province_11
238,239,2023,1,2023,4,17,จ.สิงห์บุรี,24.61547554,Province_16
239,240,2023,1,2023,4,18,จ.ชัยนาท,15.7435962,Province_3
240,241,2023,1,2023,4,19,จ.สระบุรี,50.21295644,Province_15
245,246,2023,1,2023,4,24,จ.ฉะเชิงเทรา,62.43158591,Province_2
247,248,2023,1,2023,4,26,จ.นครนายก,50.86223767,Province_4
286,287,2023,1,2023,4,70,จ.ราชบุรี,8.391087259,Province_10
288,289,2023,1,2023,4,72,จ.สุพรรณบุรี,7.187308629,Province_17
289,290,2023,1,2023,4,73,จ.นครปฐม,12.19684181,Province_5
290,291,2023,1,2023,4,74,จ.สมุทรสาคร,14.72088525,Province_14
291,292,2023,1,2023,4,75,จ.สมุทรสงคราม,10.60489856,Province_13
292,293,2023,1,2023,4,76,จ.เพชรบุรี,22.79715261,Province_19
308,309,2023,1,2023,5,10,กรุงเทพมหานคร,233.159259,Province_0
309,310,2023,1,2023,5,11,จ.สมุทรปราการ,239.2763409,Province_12
310,311,2023,1,2023,5,12,จ.นนทบุรี,209.5342213,Province_6
311,312,2023,1,2023,5,13,จ.ปทุมธานี,181.402784,Province_7
312,313,2023,1,2023,5,14,จ.พระนครศรีอยุธยา,181.7395491,Province_9
313,314,2023,1,2023,5,15,จ.อ่างทอง,183.8327057,Province_18
314,315,2023,1,2023,5,16,จ.ลพบุรี,207.1105268,Province_11
315,316,2023,1,2023,5,17,จ.สิงห์บุรี,199.3918299,Province_16
316,317,2023,1,2023,5,18,จ.ชัยนาท,202.4761328,Province_3
317,318,2023,1,2023,5,19,จ.สระบุรี,228.2932834,Province_15
322,323,2023,1,2023,5,24,จ.ฉะเชิงเทรา,223.814389,Province_2
324,325,2023,1,2023,5,26,จ.นครนายก,215.2975335,Province_4
363,364,2023,1,2023,5,70,จ.ราชบุรี,182.5412719,Province_10
365,366,2023,1,2023,5,72,จ.สุพรรณบุรี,163.128886,Province_17
366,367,2023,1,2023,5,73,จ.นครปฐม,176.8970709,Province_5
367,368,2023,1,2023,5,74,จ.สมุทรสาคร,226.9373859,Province_14
368,369,2023,1,2023,5,75,จ.สมุทรสงคราม,216.236,Province_13
369,370,2023,1,2023,5,76,จ.เพชรบุรี,151.6332989,Province_19
385,386,2023,1,2023,6,10,กรุงเทพมหานคร,115.4466998,Province_0
386,387,2023,1,2023,6,11,จ.สมุทรปราการ,116.9976621,Province_12
387,388,2023,1,2023,6,12,จ.นนทบุรี,115.4948029,Province_6
388,389,2023,1,2023,6,13,จ.ปทุมธานี,130.0541561,Province_7
389,390,2023,1,2023,6,14,จ.พระนครศรีอยุธยา,111.505446,Province_9
390,391,2023,1,2023,6,15,จ.อ่างทอง,92.66521187,Province_18
391,392,2023,1,2023,6,16,จ.ลพบุรี,127.3785588,Province_11
392,393,2023,1,2023,6,17,จ.สิงห์บุรี,92.52841495,Province_16
393,394,2023,1,2023,6,18,จ.ชัยนาท,97.2173064,Province_3
394,395,2023,1,2023,6,19,จ.สระบุรี,99.08780655,Province_15
399,400,2023,1,2023,6,24,จ.ฉะเชิงเทรา,168.2829955,Province_2
401,402,2023,1,2023,6,26,จ.นครนายก,124.0555692,Province_4
440,441,2023,1,2023,6,70,จ.ราชบุรี,90.40039014,Province_10
442,443,2023,1,2023,6,72,จ.สุพรรณบุรี,89.82937573,Province_17
443,444,2023,1,2023,6,73,จ.นครปฐม,110.3338011,Province_5
444,445,2023,1,2023,6,74,จ.สมุทรสาคร,106.9335409,Province_14
445,446,2023,1,2023,6,75,จ.สมุทรสงคราม,86.41660862,Province_13
446,447,2023,1,2023,6,76,จ.เพชรบุรี,64.77504874,Province_19
462,463,2023,2,2023,2,10,กรุงเทพมหานคร,7.221436206,Province_0
463,464,2023,2,2023,2,11,จ.สมุทรปราการ,6.642668365,Province_12
464,465,2023,2,2023,2,12,จ.นนทบุรี,7.32679174,Province_6
465,466,2023,2,2023,2,13,จ.ปทุมธานี,10.34393533,Province_7
466,467,2023,2,2023,2,14,จ.พระนครศรีอยุธยา,7.280295776,Province_9
467,468,2023,2,2023,2,15,จ.อ่างทอง,2.263453867,Province_18
468,469,2023,2,2023,2,16,จ.ลพบุรี,4.367899761,Province_11
469,470,2023,2,2023,2,17,จ.สิงห์บุรี,1.553227664,Province_16
470,471,2023,2,2023,2,18,จ.ชัยนาท,1.713415675,Province_3
471,472,2023,2,2023,2,19,จ.สระบุรี,3.557782697,Province_15
476,477,2023,2,2023,2,24,จ.ฉะเชิงเทรา,8.000106651,Province_2
478,479,2023,2,2023,2,26,จ.นครนายก,4.961149554,Province_4
517,518,2023,2,2023,2,70,จ.ราชบุรี,1.019125115,Province_10
519,520,2023,2,2023,2,72,จ.สุพรรณบุรี,1.654703286,Province_17
520,521,2023,2,2023,2,73,จ.นครปฐม,4.68929011,Province_5
521,522,2023,2,2023,2,74,จ.สมุทรสาคร,4.835366523,Province_14
522,523,2023,2,2023,2,75,จ.สมุทรสงคราม,1.328347824,Province_13
523,524,2023,2,2023,2,76,จ.เพชรบุรี,2.719379135,Province_19
539,540,2023,2,2023,3,10,กรุงเทพมหานคร,156.3168909,Province_0
540,541,2023,2,2023,3,11,จ.สมุทรปราการ,144.9018933,Province_12
541,542,2023,2,2023,3,12,จ.นนทบุรี,157.2669794,Province_6
542,543,2023,2,2023,3,13,จ.ปทุมธานี,166.8945664,Province_7
543,544,2023,2,2023,3,14,จ.พระนครศรีอยุธยา,157.3547513,Province_9
544,545,2023,2,2023,3,15,จ.อ่างทอง,122.6504862,Province_18
545,546,2023,2,2023,3,16,จ.ลพบุรี,77.1842078,Province_11
546,547,2023,2,2023,3,17,จ.สิงห์บุรี,90.87302588,Province_16
547,548,2023,2,2023,3,18,จ.ชัยนาท,64.3362423,Province_3
548,549,2023,2,2023,3,19,จ.สระบุรี,122.8983923,Province_15
553,554,2023,2,2023,3,24,จ.ฉะเชิงเทรา,123.322351,Province_2
555,556,2023,2,2023,3,26,จ.นครนายก,120.5584431,Province_4
594,595,2023,2,2023,3,70,จ.ราชบุรี,186.0932525,Province_10
596,597,2023,2,2023,3,72,จ.สุพรรณบุรี,110.5674013,Province_17
597,598,2023,2,2023,3,73,จ.นครปฐม,136.3675461,Province_5
598,599,2023,2,2023,3,74,จ.สมุทรสาคร,157.7162934,Province_14
599,600,2023,2,2023,3,75,จ.สมุทรสงคราม,196.1196523,Province_13
600,601,2023,2,2023,3,76,จ.เพชรบุรี,349.4985033,Province_19
616,617,2023,2,2023,4,10,กรุงเทพมหานคร,29.20181053,Province_0
617,618,2023,2,2023,4,11,จ.สมุทรปราการ,16.372338,Province_12
618,619,2023,2,2023,4,12,จ.นนทบุรี,35.15480297,Province_6
619,620,2023,2,2023,4,13,จ.ปทุมธานี,46.99973185,Province_7
620,621,2023,2,2023,4,14,จ.พระนครศรีอยุธยา,28.90693899,Province_9
621,622,2023,2,2023,4,15,จ.อ่างทอง,18.81645885,Province_18
622,623,2023,2,2023,4,16,จ.ลพบุรี,33.9353883,Province_11
623,624,2023,2,2023,4,17,จ.สิงห์บุรี,24.61547554,Province_16
624,625,2023,2,2023,4,18,จ.ชัยนาท,15.7435962,Province_3
625,626,2023,2,2023,4,19,จ.สระบุรี,50.21295644,Province_15
630,631,2023,2,2023,4,24,จ.ฉะเชิงเทรา,62.43158591,Province_2
632,633,2023,2,2023,4,26,จ.นครนายก,50.86223767,Province_4
671,672,2023,2,2023,4,70,จ.ราชบุรี,8.391087259,Province_10
673,674,2023,2,2023,4,72,จ.สุพรรณบุรี,7.187308629,Province_17
674,675,2023,2,2023,4,73,จ.นครปฐม,12.19684181,Province_5
675,676,2023,2,2023,4,74,จ.สมุทรสาคร,14.72088525,Province_14
676,677,2023,2,2023,4,75,จ.สมุทรสงคราม,10.60489856,Province_13
677,678,2023,2,2023,4,76,จ.เพชรบุรี,22.79715261,Province_19
693,694,2023,2,2023,5,10,กรุงเทพมหานคร,233.159259,Province_0
694,695,2023,2,2023,5,11,จ.สมุทรปราการ,239.2763409,Province_12
695,696,2023,2,2023,5,12,จ.นนทบุรี,209.5342213,Province_6
696,697,2023,2,2023,5,13,จ.ปทุมธานี,181.402784,Province_7
697,698,2023,2,2023,5,14,จ.พระนครศรีอยุธยา,181.7395491,Province_9
698,699,2023,2,2023,5,15,จ.อ่างทอง,183.8327057,Province_18
699,700,2023,2,2023,5,16,จ.ลพบุรี,207.1105268,Province_11
700,701,2023,2,2023,5,17,จ.สิงห์บุรี,199.3918299,Province_16
701,702,2023,2,2023,5,18,จ.ชัยนาท,202.4761328,Province_3
702,703,2023,2,2023,5,19,จ.สระบุรี,228.2932834,Province_15
707,708,2023,2,2023,5,24,จ.ฉะเชิงเทรา,223.814389,Province_2
709,710,2023,2,2023,5,26,จ.นครนายก,215.2975335,Province_4
748,749,2023,2,2023,5,70,จ.ราชบุรี,182.5412719,Province_10
750,751,2023,2,2023,5,72,จ.สุพรรณบุรี,163.128886,Province_17
751,752,2023,2,2023,5,73,จ.นครปฐม,176.8970709,Province_5
752,753,2023,2,2023,5,74,จ.สมุทรสาคร,226.9373859,Province_14
753,754,2023,2,2023,5,75,จ.สมุทรสงคราม,216.236,Province_13
754,755,2023,2,2023,5,76,จ.เพชรบุรี,151.6332989,Province_19
770,771,2023,2,2023,6,10,กรุงเทพมหานคร,115.4466998,Province_0
771,772,2023,2,2023,6,11,จ.สมุทรปราการ,116.9976621,Province_12
772,773,2023,2,2023,6,12,จ.นนทบุรี,115.4948029,Province_6
773,774,2023,2,2023,6,13,จ.ปทุมธานี,130.0541561,Province_7
774,775,2023,2,2023,6,14,จ.พระนครศรีอยุธยา,111.505446,Province_9
775,776,2023,2,2023,6,15,จ.อ่างทอง,92.66521187,Province_18
776,777,2023,2,2023,6,16,จ.ลพบุรี,127.3785588,Province_11
777,778,2023,2,2023,6,17,จ.สิงห์บุรี,92.52841495,Province_16
778,779,2023,2,2023,6,18,จ.ชัยนาท,97.2173064,Province_3
779,780,2023,2,2023,6,19,จ.สระบุรี,99.08780655,Province_15
784,785,2023,2,2023,6,24,จ.ฉะเชิงเทรา,168.2829955,Province_2
786,787,2023,2,2023,6,26,จ.นครนายก,124.0555692,Province_4
825,826,2023,2,2023,6,70,จ.ราชบุรี,90.40039014,Province_10
827,828,2023,2,2023,6,72,จ.สุพรรณบุรี,89.82937573,Province_17
828,829,2023,2,2023,6,73,จ.นครปฐม,110.3338011,Province_5
829,830,2023,2,2023,6,74,จ.สมุทรสาคร,106.9335409,Province_14
830,831,2023,2,2023,6,75,จ.สมุทรสงคราม,86.41660862,Province_13
831,832,2023,2,2023,6,76,จ.เพชรบุรี,64.77504874,Province_19
847,848,2023,2,2023,7,10,กรุงเทพมหานคร,68.28825824,Province_0
848,849,2023,2,2023,7,11,จ.สมุทรปราการ,49.65284625,Province_12
849,850,2023,2,2023,7,12,จ.นนทบุรี,79.26574112,Province_6
850,851,2023,2,2023,7,13,จ.ปทุมธานี,98.69169546,Province_7
851,852,2023,2,2023,7,14,จ.พระนครศรีอยุธยา,91.41453523,Province_9
852,853,2023,2,2023,7,15,จ.อ่างทอง,85.57689544,Province_18
853,854,2023,2,2023,7,16,จ.ลพบุรี,83.15565087,Province_11
854,855,2023,2,2023,7,17,จ.สิงห์บุรี,104.3306771,Province_16
855,856,2023,2,2023,7,18,จ.ชัยนาท,137.7902233,Province_3
856,857,2023,2,2023,7,19,จ.สระบุรี,85.20838895,Province_15
861,862,2023,2,2023,7,24,จ.ฉะเชิงเทรา,132.0045097,Province_2
863,864,2023,2,2023,7,26,จ.นครนายก,171.8331137,Province_4
902,903,2023,2,2023,7,70,จ.ราชบุรี,106.1102562,Province_10
904,905,2023,2,2023,7,72,จ.สุพรรณบุรี,106.1870329,Province_17
905,906,2023,2,2023,7,73,จ.นครปฐม,79.17401891,Province_5
906,907,2023,2,2023,7,74,จ.สมุทรสาคร,69.57933613,Province_14
907,908,2023,2,2023,7,75,จ.สมุทรสงคราม,114.1273043,Province_13
908,909,2023,2,2023,7,76,จ.เพชรบุรี,70.77125922,Province_19
924,925,2023,3,2023,3,10,กรุงเทพมหานคร,156.3168909,Province_0
925,926,2023,3,2023,3,11,จ.สมุทรปราการ,144.9018933,Province_12
926,927,2023,3,2023,3,12,จ.นนทบุรี,157.2669794,Province_6
927,928,2023,3,2023,3,13,จ.ปทุมธานี,166.8945664,Province_7
928,929,2023,3,2023,3,14,จ.พระนครศรีอยุธยา,157.3547513,Province_9
929,930,2023,3,2023,3,15,จ.อ่างทอง,122.6504862,Province_18
930,931,2023,3,2023,3,16,จ.ลพบุรี,77.1842078,Province_11
931,932,2023,3,2023,3,17,จ.สิงห์บุรี,90.87302588,Province_16
932,933,2023,3,2023,3,18,จ.ชัยนาท,64.3362423,Province_3
933,934,2023,3,2023,3,19,จ.สระบุรี,122.8983923,Province_15
938,939,2023,3,2023,3,24,จ.ฉะเชิงเทรา,123.322351,Province_2
940,941,2023,3,2023,3,26,จ.นครนายก,120.5584431,Province_4
979,980,2023,3,2023,3,70,จ.ราชบุรี,186.0932525,Province_10
981,982,2023,3,2023,3,72,จ.สุพรรณบุรี,110.5674013,Province_17
982,983,2023,3,2023,3,73,จ.นครปฐม,136.3675461,Province_5
983,984,2023,3,2023,3,74,จ.สมุทรสาคร,157.7162934,Province_14
984,985,2023,3,2023,3,75,จ.สมุทรสงคราม,196.1196523,Province_13
985,986,2023,3,2023,3,76,จ.เพชรบุรี,349.4985033,Province_19
1001,1002,2023,3,2023,4,10,กรุงเทพมหานคร,29.20181053,Province_0
1002,1003,2023,3,2023,4,11,จ.สมุทรปราการ,16.372338,Province_12
1003,1004,2023,3,2023,4,12,จ.นนทบุรี,35.15480297,Province_6
1004,1005,2023,3,2023,4,13,จ.ปทุมธานี,46.99973185,Province_7
1005,1006,2023,3,2023,4,14,จ.พระนครศรีอยุธยา,28.90693899,Province_9
1006,1007,2023,3,2023,4,15,จ.อ่างทอง,18.81645885,Province_18
1007,1008,2023,3,2023,4,16,จ.ลพบุรี,33.9353883,Province_11
1008,1009,2023,3,2023,4,17,จ.สิงห์บุรี,24.61547554,Province_16
1009,1010,2023,3,2023,4,18,จ.ชัยนาท,15.7435962,Province_3
1010,1011,2023,3,2023,4,19,จ.สระบุรี,50.21295644,Province_15
1015,1016,2023,3,2023,4,24,จ.ฉะเชิงเทรา,62.43158591,Province_2
1017,1018,2023,3,2023,4,26,จ.นครนายก,50.86223767,Province_4
1056,1057,2023,3,2023,4,70,จ.ราชบุรี,8.391087259,Province_10
1058,1059,2023,3,2023,4,72,จ.สุพรรณบุรี,7.187308629,Province_17
1059,1060,2023,3,2023,4,73,จ.นครปฐม,12.19684181,Province_5
1060,1061,2023,3,2023,4,74,จ.สมุทรสาคร,14.72088525,Province_14
1061,1062,2023,3,2023,4,75,จ.สมุทรสงคราม,10.60489856,Province_13
1062,1063,2023,3,2023,4,76,จ.เพชรบุรี,22.79715261,Province_19
1078,1079,2023,3,2023,5,10,กรุงเทพมหานคร,233.159259,Province_0
1079,1080,2023,3,2023,5,11,จ.สมุทรปราการ,239.2763409,Province_12
1080,1081,2023,3,2023,5,12,จ.นนทบุรี,209.5342213,Province_6
1081,1082,2023,3,2023,5,13,จ.ปทุมธานี,181.402784,Province_7
1082,1083,2023,3,2023,5,14,จ.พระนครศรีอยุธยา,181.7395491,Province_9
1083,1084,2023,3,2023,5,15,จ.อ่างทอง,183.8327057,Province_18
1084,1085,2023,3,2023,5,16,จ.ลพบุรี,207.1105268,Province_11
1085,1086,2023,3,2023,5,17,จ.สิงห์บุรี,199.3918299,Province_16
1086,1087,2023,3,2023,5,18,จ.ชัยนาท,202.4761328,Province_3
1087,1088,2023,3,2023,5,19,จ.สระบุรี,228.2932834,Province_15
1092,1093,2023,3,2023,5,24,จ.ฉะเชิงเทรา,223.814389,Province_2
1094,1095,2023,3,2023,5,26,จ.นครนายก,215.2975335,Province_4
1133,1134,2023,3,2023,5,70,จ.ราชบุรี,182.5412719,Province_10
1135,1136,2023,3,2023,5,72,จ.สุพรรณบุรี,163.128886,Province_17
1136,1137,2023,3,2023,5,73,จ.นครปฐม,176.8970709,Province_5
1137,1138,2023,3,2023,5,74,จ.สมุทรสาคร,226.9373859,Province_14
1138,1139,2023,3,2023,5,75,จ.สมุทรสงคราม,216.236,Province_13
1139,1140,2023,3,2023,5,76,จ.เพชรบุรี,151.6332989,Province_19
1155,1156,2023,3,2023,6,10,กรุงเทพมหานคร,115.4466998,Province_0
1156,1157,2023,3,2023,6,11,จ.สมุทรปราการ,116.9976621,Province_12
1157,1158,2023,3,2023,6,12,จ.นนทบุรี,115.4948029,Province_6
1158,1159,2023,3,2023,6,13,จ.ปทุมธานี,130.0541561,Province_7
1159,1160,2023,3,2023,6,14,จ.พระนครศรีอยุธยา,111.505446,Province_9
1160,1161,2023,3,2023,6,15,จ.อ่างทอง,92.66521187,Province_18
1161,1162,2023,3,2023,6,16,จ.ลพบุรี,127.3785588,Province_11
1162,1163,2023,3,2023,6,17,จ.สิงห์บุรี,92.52841495,Province_16
1163,1164,2023,3,2023,6,18,จ.ชัยนาท,97.2173064,Province_3
1164,1165,2023,3,2023,6,19,จ.สระบุรี,99.08780655,Province_15
1169,1170,2023,3,2023,6,24,จ.ฉะเชิงเทรา,168.2829955,Province_2
1171,1172,2023,3,2023,6,26,จ.นครนายก,124.0555692,Province_4
1210,1211,2023,3,2023,6,70,จ.ราชบุรี,90.40039014,Province_10
1212,1213,2023,3,2023,6,72,จ.สุพรรณบุรี,89.82937573,Province_17
1213,1214,2023,3,2023,6,73,จ.นครปฐม,110.3338011,Province_5
1214,1215,2023,3,2023,6,74,จ.สมุทรสาคร,106.9335409,Province_14
1215,1216,2023,3,2023,6,75,จ.สมุทรสงคราม,86.41660862,Province_13
1216,1217,2023,3,2023,6,76,จ.เพชรบุรี,64.77504874,Province_19
1232,1233,2023,3,2023,7,10,กรุงเทพมหานคร,68.28825824,Province_0
1233,1234,2023,3,2023,7,11,จ.สมุทรปราการ,49.65284625,Province_12
1234,1235,2023,3,2023,7,12,จ.นนทบุรี,79.26574112,Province_6
1235,1236,2023,3,2023,7,13,จ.ปทุมธานี,98.69169546,Province_7
1236,1237,2023,3,2023,7,14,จ.พระนครศรีอยุธยา,91.41453523,Province_9
1237,1238,2023,3,2023,7,15,จ.อ่างทอง,85.57689544,Province_18
1238,1239,2023,3,2023,7,16,จ.ลพบุรี,83.15565087,Province_11
1239,1240,2023,3,2023,7,17,จ.สิงห์บุรี,104.3306771,Province_16
1240,1241,2023,3,2023,7,18,จ.ชัยนาท,137.7902233,Province_3
1241,1242,2023,3,2023,7,19,จ.สระบุรี,85.20838895,Province_15
